1347
1338
924
1070
2402
568
461
1313
1207
617
1256
823
2173
2485
650
2224
559
1180
2295
1199
1309
3193
2265
2174
1194
2793
1186
1825
3186
1583
3157
2315
1364
2513
2312
1870
1095
1209
3172
2180
1839
1935
1216
3151
1739
3142
3261
1873
574
1056
1881
1237
1868
951
32456
3210
2930
1485
2933
1608
1920
32232
1884
2992
3071
3259
348
2951
1977
655
2984
32255
3562
1886
31414
470
1400
3458
1022
3091
2855
1556
3088
2859
1736
2890
2973
1367
2925
636
2967
2981
3212
1091
1137
1142
5502
1115
2832
3318
1069
2947
450
1746
1100
2941
2459
3460
2942
1105
4057
6797
3457
3300
3649
3359
979
3463
1340
5966
5516
1106
5385
1327
4760
5903
4761
5846
3920
1742
5542
1735
3609
5858
1032
1778
65
731
3766
5509
5630
3966
3667
3853
5857
5969
5526
1046
2726
6081
3932
4603
5500
5170
4816
3746
3820
3755
3987
3857
5462
6005
5988
6586
1039
5322
4432
1041
4835
5510
1504
5401
1674
3518
3775
5300
5368
5398
5627
4525
3519
5339
3605
4509
3641
4140
5268
3619
5457
5538
5599
3678
4680
5803
5586
3721
4923
7747
4699
5254
4061
4689
536
1635
4121
4575
4647
5606
4656
5259
810
6668
5575
5345
4715
5256
5619
4607
5977
5397
4635
698
4671
5369
40
5631
5584
5785
5262
5293
5485
6435
68
1764
4287
5203
5889
97
6286
5266
5392
4898
776
4268
5225
5527
5642
5310
5911
4352
5327
327
834
5440
4243
5936
5940
189
5585
6194
145
5315
6561
266
77
402
4236
5248
5594
5574
4308
1633
5126
4996
5348
6109
4377
4333
4905
4859
5255
26
225
5393
5861
5604
5506
5358
442
396
323
4255
8321
114
87
5373
424
336
5362
5448
7558
747
5217
1596
5452
6777
6677
5239
5252
5281
5429
76
93
209
5243
6465
78
1723
358
1779
162
283
239
6507
5444
5503
5406
262
1716
5836
309
5492
6497
7559
5361
181
6649
5389
6354
6590
235
409
155
277
96
153
374
272
5237
5564
446
706
6456
173
403
6734
384
5257
261
10859
6669
5220
5432
5674
5650
707
1793
5701
5779
260
5532
138
389
844
925
393
6781
383
6113
6614
257
6501
82
4168
395
276
870
5441
208
320
132
833
5672
6537
55
244
152
6610
6205
387
271
52
837
6545
888
766
853
1560
